algorithm,column_order,actual_column_order,graph_structure,reordered_graph_structure,graph_nodes,graph_edges,undirected_edges,train_size,seed,repetition,categorical_cols,ate_difference,ate_relative_error,ate_synthetic,ate_test,dataset_name,intervention_values,intervention_variable,n_synthetic_samples,n_test_samples,target_variable
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,100,469,10,action_insulin_U_per_min,50.78209926284819,22.18235616005169,-48.4927978515625,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,100,470,11,action_insulin_U_per_min,82.83636997543306,36.18412567566253,85.12567138671875,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,100,471,12,action_insulin_U_per_min,146.78170253433257,64.11637271122751,-144.49240112304688,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,100,472,13,action_insulin_U_per_min,259.33855678237944,113.28283619793544,-257.04925537109375,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,100,473,14,action_insulin_U_per_min,46.17587803207368,20.170292039500776,48.465179443359375,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,100,474,15,action_insulin_U_per_min,67.62518833480806,29.539661313898005,69.91448974609375,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,100,475,16,action_insulin_U_per_min,142.68728114761382,62.3278701721847,-140.39797973632812,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,100,476,17,action_insulin_U_per_min,60.00085972152681,26.20924419376905,62.2901611328125,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,100,477,18,action_insulin_U_per_min,181.78940342269868,79.4082432861491,184.0787048339844,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,100,478,19,action_insulin_U_per_min,83.86175014175444,36.63202657733782,-81.57244873046875,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,100,479,20,action_insulin_U_per_min,106.60866786636382,46.56820955982876,-104.31936645507812,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,100,480,21,action_insulin_U_per_min,100.07657383285492,43.71489631706078,102.36587524414062,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,100,481,22,action_insulin_U_per_min,195.14592982925444,85.24256739074772,-192.85662841796875,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,100,483,24,action_insulin_U_per_min,8.772160991058058,3.831806920579993,11.06146240234375,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,100,485,26,action_insulin_U_per_min,177.39910365737944,77.49049678772991,-175.10980224609375,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,100,487,28,action_insulin_U_per_min,70.28069545425444,30.699625268996005,-67.99139404296875,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,100,488,29,action_insulin_U_per_min,275.30965663589507,120.25924383686932,-273.0203552246094,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,100,489,30,action_insulin_U_per_min,249.73800136245757,109.0891745976789,-247.44869995117188,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,100,490,31,action_insulin_U_per_min,110.59271763168306,48.30850017672999,112.88201904296876,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,100,491,32,action_insulin_U_per_min,75.56853725112944,33.0094311210377,-73.27923583984375,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,100,492,33,action_insulin_U_per_min,49.33971645034819,21.5523024653353,-47.0504150390625,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,100,493,34,action_insulin_U_per_min,77.03109218277007,33.64829628943824,-74.74179077148438,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,100,494,35,action_insulin_U_per_min,70.80356357894868,30.928021635728943,73.09286499023438,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,100,495,36,action_insulin_U_per_min,4.123285786285692,1.8011109266603818,-1.833984375,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,100,496,37,action_insulin_U_per_min,3.621943012848192,1.5821171449914395,-1.3326416015625,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,100,497,38,action_insulin_U_per_min,8.312677876129442,3.631098043774397,-6.02337646484375,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,100,498,39,action_insulin_U_per_min,166.61431361831694,72.77954436097818,-164.32501220703125,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,100,499,40,action_insulin_U_per_min,11.045343891754442,4.824766121797514,-8.75604248046875,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,100,500,41,action_insulin_U_per_min,47.88714076675444,20.91779637695702,-45.59783935546875,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,100,502,43,action_insulin_U_per_min,116.69500209487944,50.97406637658189,-114.40570068359376,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,100,503,44,action_insulin_U_per_min,60.19002772964507,26.291875518410578,-57.900726318359375,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,100,504,45,action_insulin_U_per_min,4.906194194183058,2.14309665385114,7.19549560546875,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,100,505,46,action_insulin_U_per_min,261.0503182569888,114.03055839221304,-258.7610168457031,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,100,506,47,action_insulin_U_per_min,90.35250331558257,39.46728153408153,-88.06320190429688,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,100,507,48,action_insulin_U_per_min,98.48943568862944,43.02161139773941,-96.20013427734376,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,100,509,50,action_insulin_U_per_min,12.048517719879442,5.26296697345453,-9.75921630859375,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,100,510,51,action_insulin_U_per_min,103.6798043409732,45.28883956907435,-101.3905029296875,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,100,511,52,action_insulin_U_per_min,226.65728236831697,99.00718238802123,-224.36798095703125,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
vanilla,original,"action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc",no_graph,no_reorder,0,0,0,100,512,53,action_insulin_U_per_min,301.90569545425444,131.87677863907905,-299.61639404296875,2.289301411285692,simglucose_static_scm,"0.634,2.652",action_insulin_U_per_min,2000,2000,subcut_glucose
