dataset,source,result_file,train_size,seed,repetition,noise_level,skeleton_recall,skeleton_precision,skeleton_shd,direction_precision,direction_recall,v_structure_precision,v_structure_recall,v_structure_f1,directed_edges,undirected_edges,skeleton_edges,v_structures
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,307,58,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,308,59,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,309,60,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,310,61,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,311,62,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,312,63,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,313,64,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,314,65,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,315,66,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,316,67,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,317,68,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,318,69,,0.3333333333333333,0.5,3.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,319,70,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,320,71,,0.6666666666666666,0.6666666666666666,2.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,321,72,,0.3333333333333333,0.5,3.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,322,73,,0.3333333333333333,0.5,3.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,323,74,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,324,75,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,325,76,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,326,77,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,327,78,,0.6666666666666666,0.5,3.0,0.25,0.3333333333333333,,0.0,,4.0,0.0,4.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,328,79,,0.6666666666666666,0.6666666666666666,2.0,0.0,0.0,,0.0,,2.0,1.0,3.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,329,80,,0.3333333333333333,0.5,3.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,331,82,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,332,83,,0.3333333333333333,0.5,3.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,333,84,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,334,85,,0.6666666666666666,0.6666666666666666,2.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,335,86,,0.3333333333333333,0.5,3.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,336,87,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,337,88,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,338,89,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,339,90,,0.3333333333333333,0.5,3.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,340,91,,1.0,0.75,1.0,0.0,0.0,,0.0,,4.0,0.0,4.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,341,92,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,342,93,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,343,94,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,344,95,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,345,96,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,346,97,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,347,98,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,348,99,,0.6666666666666666,0.6666666666666666,2.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,349,100,,0.6666666666666666,0.6666666666666666,2.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,100,350,101,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,375,1,,0.6666666666666666,0.6666666666666666,2.0,0.5,0.3333333333333333,,0.0,,2.0,1.0,3.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,376,2,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,377,3,,0.3333333333333333,0.5,3.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,378,4,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,379,5,,0.6666666666666666,0.6666666666666666,2.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,380,6,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,381,7,,1.0,0.6,2.0,0.0,0.0,,0.0,,4.0,1.0,5.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,382,8,,0.6666666666666666,0.6666666666666666,2.0,0.0,0.0,,0.0,,2.0,1.0,3.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,383,9,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,384,10,,0.6666666666666666,0.6666666666666666,2.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,385,11,,0.6666666666666666,0.6666666666666666,2.0,0.5,0.3333333333333333,,0.0,,2.0,1.0,3.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,386,12,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,387,13,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,388,14,,1.0,0.75,1.0,0.0,0.0,,0.0,,4.0,0.0,4.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,389,15,,0.6666666666666666,0.6666666666666666,2.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,390,16,,0.6666666666666666,0.6666666666666666,2.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,391,17,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,392,18,,0.6666666666666666,0.6666666666666666,2.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,393,19,,0.6666666666666666,0.5,3.0,0.25,0.3333333333333333,,0.0,,4.0,0.0,4.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,394,20,,1.0,0.75,1.0,0.0,0.0,,0.0,,4.0,0.0,4.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,395,21,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,396,22,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,397,23,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,398,24,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,399,25,,0.6666666666666666,0.6666666666666666,2.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,400,26,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,401,27,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,402,28,,1.0,0.75,1.0,0.0,0.0,,0.0,,4.0,0.0,4.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,403,29,,0.6666666666666666,0.6666666666666666,2.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,404,30,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,405,31,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,406,32,,1.0,0.75,1.0,0.0,0.0,,0.0,,4.0,0.0,4.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,407,33,,0.6666666666666666,0.6666666666666666,2.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,408,34,,0.6666666666666666,0.6666666666666666,2.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,409,35,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,410,36,,0.6666666666666666,0.6666666666666666,2.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,411,37,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,412,38,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,413,39,,0.3333333333333333,0.5,3.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,414,40,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,415,41,,0.6666666666666666,0.6666666666666666,2.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_mixed_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_mixed_simpson_intervention_experiment_cleaned_reps_100.csv,200,416,42,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
