source,dataset,condition,raw_condition,sample_size,repetition,n_preserved,fraction_preserved,n_triples_total,n_reference_independent,n_concordant,fraction_concordant,n_failed_reference,n_failed_synthetic,independence_test,triple_seed,reference_path,synthetic_path,status,excluded_columns
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,405,6,0.75,24,8,22,0.9166666666666666,0,0,gsq,135636707,train_ts200_s405.npz,synthetic_cpdag_discovered_original_ts200_s405.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,406,6,1.0,24,6,22,0.9166666666666666,0,0,gsq,135636707,train_ts200_s406.npz,synthetic_cpdag_discovered_original_ts200_s406.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,407,7,1.0,24,7,24,1.0,0,0,gsq,135636707,train_ts200_s407.npz,synthetic_cpdag_discovered_original_ts200_s407.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,408,8,1.0,24,8,24,1.0,0,0,gsq,135636707,train_ts200_s408.npz,synthetic_cpdag_discovered_original_ts200_s408.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,409,8,1.0,24,8,24,1.0,0,0,gsq,135636707,train_ts200_s409.npz,synthetic_cpdag_discovered_original_ts200_s409.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,410,6,1.0,24,6,21,0.875,0,0,gsq,135636707,train_ts200_s410.npz,synthetic_cpdag_discovered_original_ts200_s410.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,411,5,1.0,24,5,19,0.7916666666666666,0,0,gsq,135636707,train_ts200_s411.npz,synthetic_cpdag_discovered_original_ts200_s411.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,412,6,1.0,24,6,23,0.9583333333333334,0,0,gsq,135636707,train_ts200_s412.npz,synthetic_cpdag_discovered_original_ts200_s412.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,413,6,1.0,24,6,22,0.9166666666666666,0,0,gsq,135636707,train_ts200_s413.npz,synthetic_cpdag_discovered_original_ts200_s413.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,414,6,1.0,24,6,20,0.8333333333333334,0,0,gsq,135636707,train_ts200_s414.npz,synthetic_cpdag_discovered_original_ts200_s414.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,415,4,0.5,24,8,20,0.8333333333333334,0,0,gsq,135636707,train_ts200_s415.npz,synthetic_cpdag_discovered_original_ts200_s415.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,416,8,1.0,24,8,24,1.0,0,0,gsq,135636707,train_ts200_s416.npz,synthetic_cpdag_discovered_original_ts200_s416.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,417,6,1.0,24,6,21,0.875,0,0,gsq,135636707,train_ts200_s417.npz,synthetic_cpdag_discovered_original_ts200_s417.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,419,6,0.8571428571428571,24,7,23,0.9583333333333334,0,0,gsq,135636707,train_ts200_s419.npz,synthetic_cpdag_discovered_original_ts200_s419.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,420,5,0.8333333333333334,24,6,21,0.875,0,0,gsq,135636707,train_ts200_s420.npz,synthetic_cpdag_discovered_original_ts200_s420.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,421,6,1.0,24,6,22,0.9166666666666666,0,0,gsq,135636707,train_ts200_s421.npz,synthetic_cpdag_discovered_original_ts200_s421.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,422,7,0.875,24,8,23,0.9583333333333334,0,0,gsq,135636707,train_ts200_s422.npz,synthetic_cpdag_discovered_original_ts200_s422.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,423,7,0.875,24,8,23,0.9583333333333334,0,0,gsq,135636707,train_ts200_s423.npz,synthetic_cpdag_discovered_original_ts200_s423.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,424,5,0.8333333333333334,24,6,21,0.875,0,0,gsq,135636707,train_ts200_s424.npz,synthetic_cpdag_discovered_original_ts200_s424.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,425,5,1.0,24,5,23,0.9583333333333334,0,0,gsq,135636707,train_ts200_s425.npz,synthetic_cpdag_discovered_original_ts200_s425.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,426,6,1.0,24,6,22,0.9166666666666666,0,0,gsq,135636707,train_ts200_s426.npz,synthetic_cpdag_discovered_original_ts200_s426.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,427,6,1.0,24,6,24,1.0,0,0,gsq,135636707,train_ts200_s427.npz,synthetic_cpdag_discovered_original_ts200_s427.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,428,7,0.875,24,8,23,0.9583333333333334,0,0,gsq,135636707,train_ts200_s428.npz,synthetic_cpdag_discovered_original_ts200_s428.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,429,7,0.875,24,8,23,0.9583333333333334,0,0,gsq,135636707,train_ts200_s429.npz,synthetic_cpdag_discovered_original_ts200_s429.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,430,6,1.0,24,6,24,1.0,0,0,gsq,135636707,train_ts200_s430.npz,synthetic_cpdag_discovered_original_ts200_s430.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,431,6,0.75,24,8,22,0.9166666666666666,0,0,gsq,135636707,train_ts200_s431.npz,synthetic_cpdag_discovered_original_ts200_s431.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,432,7,0.875,24,8,23,0.9583333333333334,0,0,gsq,135636707,train_ts200_s432.npz,synthetic_cpdag_discovered_original_ts200_s432.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,433,6,1.0,24,6,21,0.875,0,0,gsq,135636707,train_ts200_s433.npz,synthetic_cpdag_discovered_original_ts200_s433.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,434,8,1.0,24,8,24,1.0,0,0,gsq,135636707,train_ts200_s434.npz,synthetic_cpdag_discovered_original_ts200_s434.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,435,7,1.0,24,7,21,0.875,0,0,gsq,135636707,train_ts200_s435.npz,synthetic_cpdag_discovered_original_ts200_s435.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,436,6,1.0,24,6,23,0.9583333333333334,0,0,gsq,135636707,train_ts200_s436.npz,synthetic_cpdag_discovered_original_ts200_s436.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,437,6,1.0,24,6,23,0.9583333333333334,0,0,gsq,135636707,train_ts200_s437.npz,synthetic_cpdag_discovered_original_ts200_s437.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,438,7,0.875,24,8,23,0.9583333333333334,0,0,gsq,135636707,train_ts200_s438.npz,synthetic_cpdag_discovered_original_ts200_s438.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,439,7,1.0,24,7,23,0.9583333333333334,0,0,gsq,135636707,train_ts200_s439.npz,synthetic_cpdag_discovered_original_ts200_s439.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,440,6,1.0,24,6,22,0.9166666666666666,0,0,gsq,135636707,train_ts200_s440.npz,synthetic_cpdag_discovered_original_ts200_s440.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,441,8,1.0,24,8,22,0.9166666666666666,0,0,gsq,135636707,train_ts200_s441.npz,synthetic_cpdag_discovered_original_ts200_s441.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,442,8,1.0,24,8,24,1.0,0,0,gsq,135636707,train_ts200_s442.npz,synthetic_cpdag_discovered_original_ts200_s442.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,443,6,1.0,24,6,20,0.8333333333333334,0,0,gsq,135636707,train_ts200_s443.npz,synthetic_cpdag_discovered_original_ts200_s443.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,444,5,1.0,24,5,19,0.7916666666666666,0,0,gsq,135636707,train_ts200_s444.npz,synthetic_cpdag_discovered_original_ts200_s444.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,445,7,1.0,24,7,21,0.875,0,0,gsq,135636707,train_ts200_s445.npz,synthetic_cpdag_discovered_original_ts200_s445.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,446,6,0.8571428571428571,24,7,21,0.875,0,0,gsq,135636707,train_ts200_s446.npz,synthetic_cpdag_discovered_original_ts200_s446.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,447,8,0.8888888888888888,24,9,23,0.9583333333333334,0,0,gsq,135636707,train_ts200_s447.npz,synthetic_cpdag_discovered_original_ts200_s447.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,448,6,0.75,24,8,22,0.9166666666666666,0,0,gsq,135636707,train_ts200_s448.npz,synthetic_cpdag_discovered_original_ts200_s448.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,449,6,1.0,24,6,22,0.9166666666666666,0,0,gsq,135636707,train_ts200_s449.npz,synthetic_cpdag_discovered_original_ts200_s449.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,450,5,0.8333333333333334,24,6,20,0.8333333333333334,0,0,gsq,135636707,train_ts200_s450.npz,synthetic_cpdag_discovered_original_ts200_s450.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,451,8,1.0,24,8,24,1.0,0,0,gsq,135636707,train_ts200_s451.npz,synthetic_cpdag_discovered_original_ts200_s451.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,452,6,1.0,24,6,24,1.0,0,0,gsq,135636707,train_ts200_s452.npz,synthetic_cpdag_discovered_original_ts200_s452.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,453,6,0.75,24,8,22,0.9166666666666666,0,0,gsq,135636707,train_ts200_s453.npz,synthetic_cpdag_discovered_original_ts200_s453.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,454,6,1.0,24,6,22,0.9166666666666666,0,0,gsq,135636707,train_ts200_s454.npz,synthetic_cpdag_discovered_original_ts200_s454.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,455,8,1.0,24,8,22,0.9166666666666666,0,0,gsq,135636707,train_ts200_s455.npz,synthetic_cpdag_discovered_original_ts200_s455.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,456,6,0.75,24,8,22,0.9166666666666666,0,0,gsq,135636707,train_ts200_s456.npz,synthetic_cpdag_discovered_original_ts200_s456.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,457,7,0.875,24,8,23,0.9583333333333334,0,0,gsq,135636707,train_ts200_s457.npz,synthetic_cpdag_discovered_original_ts200_s457.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,458,8,1.0,24,8,24,1.0,0,0,gsq,135636707,train_ts200_s458.npz,synthetic_cpdag_discovered_original_ts200_s458.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,459,8,1.0,24,8,24,1.0,0,0,gsq,135636707,train_ts200_s459.npz,synthetic_cpdag_discovered_original_ts200_s459.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,460,7,1.0,24,7,23,0.9583333333333334,0,0,gsq,135636707,train_ts200_s460.npz,synthetic_cpdag_discovered_original_ts200_s460.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,461,7,1.0,24,7,21,0.875,0,0,gsq,135636707,train_ts200_s461.npz,synthetic_cpdag_discovered_original_ts200_s461.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,462,7,1.0,24,7,21,0.875,0,0,gsq,135636707,train_ts200_s462.npz,synthetic_cpdag_discovered_original_ts200_s462.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,463,6,0.75,24,8,22,0.9166666666666666,0,0,gsq,135636707,train_ts200_s463.npz,synthetic_cpdag_discovered_original_ts200_s463.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,464,5,0.7142857142857143,24,7,21,0.875,0,0,gsq,135636707,train_ts200_s464.npz,synthetic_cpdag_discovered_original_ts200_s464.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,466,7,0.875,24,8,23,0.9583333333333334,0,0,gsq,135636707,train_ts200_s466.npz,synthetic_cpdag_discovered_original_ts200_s466.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,467,8,1.0,24,8,22,0.9166666666666666,0,0,gsq,135636707,train_ts200_s467.npz,synthetic_cpdag_discovered_original_ts200_s467.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,468,6,0.75,24,8,22,0.9166666666666666,0,0,gsq,135636707,train_ts200_s468.npz,synthetic_cpdag_discovered_original_ts200_s468.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,469,6,0.75,24,8,22,0.9166666666666666,0,0,gsq,135636707,train_ts200_s469.npz,synthetic_cpdag_discovered_original_ts200_s469.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,470,5,0.8333333333333334,24,6,21,0.875,0,0,gsq,135636707,train_ts200_s470.npz,synthetic_cpdag_discovered_original_ts200_s470.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,471,6,1.0,24,6,24,1.0,0,0,gsq,135636707,train_ts200_s471.npz,synthetic_cpdag_discovered_original_ts200_s471.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,472,6,1.0,24,6,22,0.9166666666666666,0,0,gsq,135636707,train_ts200_s472.npz,synthetic_cpdag_discovered_original_ts200_s472.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,473,3,1.0,24,3,22,0.9166666666666666,0,0,gsq,135636707,train_ts200_s473.npz,synthetic_cpdag_discovered_original_ts200_s473.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,474,6,1.0,24,6,23,0.9583333333333334,0,0,gsq,135636707,train_ts200_s474.npz,synthetic_cpdag_discovered_original_ts200_s474.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,475,7,1.0,24,7,21,0.875,0,0,gsq,135636707,train_ts200_s475.npz,synthetic_cpdag_discovered_original_ts200_s475.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,476,8,1.0,24,8,22,0.9166666666666666,0,0,gsq,135636707,train_ts200_s476.npz,synthetic_cpdag_discovered_original_ts200_s476.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,200,477,5,1.0,24,5,23,0.9583333333333334,0,0,gsq,135636707,train_ts200_s477.npz,synthetic_cpdag_discovered_original_ts200_s477.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,500,500,4,1.0,24,4,20,0.8333333333333334,0,0,gsq,135636707,train_ts500_s500.npz,synthetic_cpdag_discovered_original_ts500_s500.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,500,501,4,0.6666666666666666,24,6,20,0.8333333333333334,0,0,gsq,135636707,train_ts500_s501.npz,synthetic_cpdag_discovered_original_ts500_s501.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,500,502,3,1.0,24,3,24,1.0,0,0,gsq,135636707,train_ts500_s502.npz,synthetic_cpdag_discovered_original_ts500_s502.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,500,503,5,1.0,24,5,21,0.875,0,0,gsq,135636707,train_ts500_s503.npz,synthetic_cpdag_discovered_original_ts500_s503.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,500,504,5,1.0,24,5,24,1.0,0,0,gsq,135636707,train_ts500_s504.npz,synthetic_cpdag_discovered_original_ts500_s504.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,500,505,4,1.0,24,4,21,0.875,0,0,gsq,135636707,train_ts500_s505.npz,synthetic_cpdag_discovered_original_ts500_s505.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,500,506,3,1.0,24,3,22,0.9166666666666666,0,0,gsq,135636707,train_ts500_s506.npz,synthetic_cpdag_discovered_original_ts500_s506.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,500,507,2,0.5,24,4,22,0.9166666666666666,0,0,gsq,135636707,train_ts500_s507.npz,synthetic_cpdag_discovered_original_ts500_s507.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,500,508,3,0.5,24,6,19,0.7916666666666666,0,0,gsq,135636707,train_ts500_s508.npz,synthetic_cpdag_discovered_original_ts500_s508.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,500,509,3,1.0,24,3,21,0.875,0,0,gsq,135636707,train_ts500_s509.npz,synthetic_cpdag_discovered_original_ts500_s509.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,500,510,4,0.6666666666666666,24,6,20,0.8333333333333334,0,0,gsq,135636707,train_ts500_s510.npz,synthetic_cpdag_discovered_original_ts500_s510.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,500,512,4,0.8,24,5,23,0.9583333333333334,0,0,gsq,135636707,train_ts500_s512.npz,synthetic_cpdag_discovered_original_ts500_s512.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,500,513,2,0.6666666666666666,24,3,18,0.75,0,0,gsq,135636707,train_ts500_s513.npz,synthetic_cpdag_discovered_original_ts500_s513.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,500,514,4,1.0,24,4,18,0.75,0,0,gsq,135636707,train_ts500_s514.npz,synthetic_cpdag_discovered_original_ts500_s514.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,500,515,2,1.0,24,2,19,0.7916666666666666,0,0,gsq,135636707,train_ts500_s515.npz,synthetic_cpdag_discovered_original_ts500_s515.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,500,516,2,0.4,24,5,17,0.7083333333333334,0,0,gsq,135636707,train_ts500_s516.npz,synthetic_cpdag_discovered_original_ts500_s516.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,500,517,4,0.6666666666666666,24,6,22,0.9166666666666666,0,0,gsq,135636707,train_ts500_s517.npz,synthetic_cpdag_discovered_original_ts500_s517.npz,ok,
cleaned_archive,csuite_mixed_simpson,cpdag_discovered_original,cpdag_discovered_original,500,518,3,0.5,24,6,21,0.875,0,0,gsq,135636707,train_ts500_s518.npz,synthetic_cpdag_discovered_original_ts500_s518.npz,ok,
